-----------------------------------------------------------------------------------------
Parameter Settings:
EIUES:                            0.5
Ratio uncertain traces:           0.5

Type:                             encoder_GREEDY
No. warmup steps:                 4000
LR factor                         0.6824392928558007 
Embedding dimension:              256
Dimension of feedforward network: 1024
Number of transformer layers:     1
Number of attentions heads:       8
Dropout:                          0.24452282528361757
Total number of epochs:           150
-----------------------------------------------------------------------------------------
| epoch   0 |  1189/ 1707 batches | lr_step  1190 | lr  0.000201 |acc  1.641%| ms/batch 260.71 | loss 0.6861696 
| epoch   0 |  1199/ 1707 batches | lr_step  1200 | lr  0.000202 |acc  1.992%| ms/batch 263.01 | loss 0.6615086 
| epoch   0 |  1209/ 1707 batches | lr_step  1210 | lr  0.000204 |acc  1.719%| ms/batch 262.87 | loss 0.6666102 
| epoch   0 |  1219/ 1707 batches | lr_step  1220 | lr  0.000206 |acc  1.641%| ms/batch 260.21 | loss 0.6596525 
| epoch   0 |  1229/ 1707 batches | lr_step  1230 | lr  0.000207 |acc  2.129%| ms/batch 259.61 | loss 0.6549894 
| epoch   0 |  1239/ 1707 batches | lr_step  1240 | lr  0.000209 |acc  1.914%| ms/batch 257.14 | loss 0.6494882 
| epoch   0 |  1249/ 1707 batches | lr_step  1250 | lr  0.000211 |acc  2.051%| ms/batch 259.70 | loss 0.6508184 
| epoch   0 |  1259/ 1707 batches | lr_step  1260 | lr  0.000212 |acc  1.836%| ms/batch 258.81 | loss 0.6555154 
| epoch   0 |  1269/ 1707 batches | lr_step  1270 | lr  0.000214 |acc  1.719%| ms/batch 255.55 | loss 0.6606140 
| epoch   0 |  1279/ 1707 batches | lr_step  1280 | lr  0.000216 |acc  2.520%| ms/batch 259.16 | loss 0.6479493 
| epoch   0 |  1289/ 1707 batches | lr_step  1290 | lr  0.000217 |acc  1.621%| ms/batch 258.11 | loss 0.6458591 
| epoch   0 |  1299/ 1707 batches | lr_step  1300 | lr  0.000219 |acc  2.246%| ms/batch 261.42 | loss 0.6399782 
| epoch   0 |  1309/ 1707 batches | lr_step  1310 | lr  0.000221 |acc  2.266%| ms/batch 258.32 | loss 0.6375632 
| epoch   0 |  1319/ 1707 batches | lr_step  1320 | lr  0.000223 |acc  2.207%| ms/batch 256.91 | loss 0.6339195 
| epoch   0 |  1329/ 1707 batches | lr_step  1330 | lr  0.000224 |acc  2.520%| ms/batch 259.74 | loss 0.6297209 
| epoch   0 |  1339/ 1707 batches | lr_step  1340 | lr  0.000226 |acc  2.812%| ms/batch 258.56 | loss 0.6375865 
| epoch   0 |  1349/ 1707 batches | lr_step  1350 | lr  0.000228 |acc  2.324%| ms/batch 260.14 | loss 0.6340107 
| epoch   0 |  1359/ 1707 batches | lr_step  1360 | lr  0.000229 |acc  2.305%| ms/batch 261.40 | loss 0.6285119 
| epoch   0 |  1369/ 1707 batches | lr_step  1370 | lr  0.000231 |acc  2.910%| ms/batch 255.04 | loss 0.6273405 
| epoch   0 |  1379/ 1707 batches | lr_step  1380 | lr  0.000233 |acc  3.242%| ms/batch 261.90 | loss 0.6180589 
| epoch   0 |  1389/ 1707 batches | lr_step  1390 | lr  0.000234 |acc  2.910%| ms/batch 259.41 | loss 0.6218867 
| epoch   0 |  1399/ 1707 batches | lr_step  1400 | lr  0.000236 |acc  2.930%| ms/batch 259.10 | loss 0.6211684 
| epoch   0 |  1409/ 1707 batches | lr_step  1410 | lr  0.000238 |acc  3.008%| ms/batch 254.63 | loss 0.6293701 
| epoch   0 |  1419/ 1707 batches | lr_step  1420 | lr  0.000239 |acc  3.125%| ms/batch 259.81 | loss 0.6098434 
| epoch   0 |  1429/ 1707 batches | lr_step  1430 | lr  0.000241 |acc  2.812%| ms/batch 259.91 | loss 0.6209427 
| epoch   0 |  1439/ 1707 batches | lr_step  1440 | lr  0.000243 |acc  3.457%| ms/batch 257.52 | loss 0.6099837 
| epoch   0 |  1449/ 1707 batches | lr_step  1450 | lr  0.000244 |acc  3.379%| ms/batch 262.01 | loss 0.6093641 
| epoch   0 |  1459/ 1707 batches | lr_step  1460 | lr  0.000246 |acc  3.379%| ms/batch 258.73 | loss 0.6088007 
| epoch   0 |  1469/ 1707 batches | lr_step  1470 | lr  0.000248 |acc  3.457%| ms/batch 258.62 | loss 0.6116562 
| epoch   0 |  1479/ 1707 batches | lr_step  1480 | lr  0.000250 |acc  4.043%| ms/batch 258.11 | loss 0.6047971 
| epoch   0 |  1489/ 1707 batches | lr_step  1490 | lr  0.000251 |acc  3.555%| ms/batch 260.43 | loss 0.5937977 
| epoch   0 |  1499/ 1707 batches | lr_step  1500 | lr  0.000253 |acc  3.789%| ms/batch 254.86 | loss 0.6010962 
| epoch   0 |  1509/ 1707 batches | lr_step  1510 | lr  0.000255 |acc  4.238%| ms/batch 260.10 | loss 0.6044484 
| epoch   0 |  1519/ 1707 batches | lr_step  1520 | lr  0.000256 |acc  3.906%| ms/batch 260.47 | loss 0.6076447 
| epoch   0 |  1529/ 1707 batches | lr_step  1530 | lr  0.000258 |acc  4.238%| ms/batch 253.93 | loss 0.6038401 
| epoch   0 |  1539/ 1707 batches | lr_step  1540 | lr  0.000260 |acc  3.652%| ms/batch 258.81 | loss 0.6026740 
| epoch   0 |  1549/ 1707 batches | lr_step  1550 | lr  0.000261 |acc  4.219%| ms/batch 261.40 | loss 0.5969813 
| epoch   0 |  1559/ 1707 batches | lr_step  1560 | lr  0.000263 |acc  4.492%| ms/batch 258.41 | loss 0.5901708 
| epoch   0 |  1569/ 1707 batches | lr_step  1570 | lr  0.000265 |acc  4.492%| ms/batch 254.42 | loss 0.5931844 
| epoch   0 |  1579/ 1707 batches | lr_step  1580 | lr  0.000266 |acc  4.414%| ms/batch 256.81 | loss 0.5922059 
| epoch   0 |  1589/ 1707 batches | lr_step  1590 | lr  0.000268 |acc  4.512%| ms/batch 258.21 | loss 0.5926421 
| epoch   0 |  1599/ 1707 batches | lr_step  1600 | lr  0.000270 |acc  5.059%| ms/batch 257.12 | loss 0.5850858 
| epoch   0 |  1609/ 1707 batches | lr_step  1610 | lr  0.000271 |acc  4.297%| ms/batch 258.56 | loss 0.5823009 
| epoch   0 |  1619/ 1707 batches | lr_step  1620 | lr  0.000273 |acc  4.668%| ms/batch 259.04 | loss 0.5855089 
| epoch   0 |  1629/ 1707 batches | lr_step  1630 | lr  0.000275 |acc  4.727%| ms/batch 259.21 | loss 0.5825867 
| epoch   0 |  1639/ 1707 batches | lr_step  1640 | lr  0.000277 |acc  5.000%| ms/batch 259.02 | loss 0.5822371 
| epoch   0 |  1649/ 1707 batches | lr_step  1650 | lr  0.000278 |acc  4.590%| ms/batch 258.21 | loss 0.5860186 
| epoch   0 |  1659/ 1707 batches | lr_step  1660 | lr  0.000280 |acc  4.316%| ms/batch 256.81 | loss 0.5841372 
| epoch   0 |  1669/ 1707 batches | lr_step  1670 | lr  0.000282 |acc  5.332%| ms/batch 259.41 | loss 0.5828254 
| epoch   0 |  1679/ 1707 batches | lr_step  1680 | lr  0.000283 |acc  4.805%| ms/batch 257.41 | loss 0.5797964 
| epoch   0 |  1689/ 1707 batches | lr_step  1690 | lr  0.000285 |acc  4.453%| ms/batch 258.91 | loss 0.5833809 
| epoch   0 |  1699/ 1707 batches | lr_step  1700 | lr  0.000287 |acc  5.527%| ms/batch 263.99 | loss 0.5743795 
Pred: tensor([ 6,  8, 10,  9, 12, 11,  9,  0,  0]) and tensor([13, 16, 17, 15, 19, 14,  0,  0,  0]), tensor([13, 14, 15, 16, 17, 18, 19, 14,  0])
Tar: tensor([[ 6,  8,  9, 10, 12,  9, 11,  0,  0],
        [13, 16, 14, 17, 15, 19,  0,  0,  0],
        [13, 14, 15, 16, 17, 18, 19, 14,  0]])
-----------------------------------------------------------------------------------------
| end of epoch   0 | time: 455.64s | valid acc 31.504%| Best Model from Epoch 0 with  -inf%
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   0 | time: 455.64s | valid acc 31.504%| 
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| epoch   1 |     9/ 1707 batches | lr_step  1718 | lr  0.000290 |acc  5.332%| ms/batch 266.49 | loss 0.5669328 
| epoch   1 |    19/ 1707 batches | lr_step  1728 | lr  0.000291 |acc  5.449%| ms/batch 259.11 | loss 0.5761949 
| epoch   1 |    29/ 1707 batches | lr_step  1738 | lr  0.000293 |acc  4.707%| ms/batch 254.72 | loss 0.5785496 
| epoch   1 |    39/ 1707 batches | lr_step  1748 | lr  0.000295 |acc  5.059%| ms/batch 265.09 | loss 0.5782991 
| epoch   1 |    49/ 1707 batches | lr_step  1758 | lr  0.000296 |acc  4.746%| ms/batch 264.89 | loss 0.5758239 
| epoch   1 |    59/ 1707 batches | lr_step  1768 | lr  0.000298 |acc  5.410%| ms/batch 264.49 | loss 0.5734660 
| epoch   1 |    69/ 1707 batches | lr_step  1778 | lr  0.000300 |acc  5.684%| ms/batch 267.30 | loss 0.5674844 
| epoch   1 |    79/ 1707 batches | lr_step  1788 | lr  0.000301 |acc  5.684%| ms/batch 261.22 | loss 0.5720076 
| epoch   1 |    89/ 1707 batches | lr_step  1798 | lr  0.000303 |acc  5.078%| ms/batch 257.73 | loss 0.5702146 
| epoch   1 |    99/ 1707 batches | lr_step  1808 | lr  0.000305 |acc  5.488%| ms/batch 253.29 | loss 0.5654051 
| epoch   1 |   109/ 1707 batches | lr_step  1818 | lr  0.000307 |acc  5.488%| ms/batch 256.72 | loss 0.5673614 
| epoch   1 |   119/ 1707 batches | lr_step  1828 | lr  0.000308 |acc  5.566%| ms/batch 256.21 | loss 0.5636420 
| epoch   1 |   129/ 1707 batches | lr_step  1838 | lr  0.000310 |acc  5.859%| ms/batch 253.42 | loss 0.5687033 
| epoch   1 |   139/ 1707 batches | lr_step  1848 | lr  0.000312 |acc  5.625%| ms/batch 260.10 | loss 0.5670132 
| epoch   1 |   149/ 1707 batches | lr_step  1858 | lr  0.000313 |acc  5.547%| ms/batch 255.82 | loss 0.5587858 
| epoch   1 |   159/ 1707 batches | lr_step  1868 | lr  0.000315 |acc  5.977%| ms/batch 259.01 | loss 0.5626733 
| epoch   1 |   169/ 1707 batches | lr_step  1878 | lr  0.000317 |acc  5.527%| ms/batch 251.82 | loss 0.5667951 
| epoch   1 |   179/ 1707 batches | lr_step  1888 | lr  0.000318 |acc  5.352%| ms/batch 257.01 | loss 0.5664105 
| epoch   1 |   189/ 1707 batches | lr_step  1898 | lr  0.000320 |acc  5.547%| ms/batch 255.02 | loss 0.5650583 
| epoch   1 |   199/ 1707 batches | lr_step  1908 | lr  0.000322 |acc  5.527%| ms/batch 258.41 | loss 0.5610750 
| epoch   1 |   209/ 1707 batches | lr_step  1918 | lr  0.000323 |acc  5.449%| ms/batch 255.42 | loss 0.5596384 
| epoch   1 |   219/ 1707 batches | lr_step  1928 | lr  0.000325 |acc  5.898%| ms/batch 254.92 | loss 0.5572148 
| epoch   1 |   229/ 1707 batches | lr_step  1938 | lr  0.000327 |acc  6.172%| ms/batch 256.52 | loss 0.5610151 
| epoch   1 |   239/ 1707 batches | lr_step  1948 | lr  0.000328 |acc  5.605%| ms/batch 251.62 | loss 0.5542062 
| epoch   1 |   249/ 1707 batches | lr_step  1958 | lr  0.000330 |acc  6.074%| ms/batch 254.63 | loss 0.5616010 
| epoch   1 |   259/ 1707 batches | lr_step  1968 | lr  0.000332 |acc  5.645%| ms/batch 255.92 | loss 0.5692450 
| epoch   1 |   269/ 1707 batches | lr_step  1978 | lr  0.000333 |acc  6.074%| ms/batch 254.74 | loss 0.5550578 
| epoch   1 |   279/ 1707 batches | lr_step  1988 | lr  0.000335 |acc  5.898%| ms/batch 252.93 | loss 0.5632550 
